recording_id,cutter_id,follower_id,from_lane,to_lane,t0_frame,t0_time,dhw_min_total,thw_min_total,ttc_min_total,intention_rows,intention_dhw_min,intention_thw_min,intention_ttc_min,intention_cutter_lat_v_abs_max,intention_cutter_speed_mean,intention_cutter_acc_mean,intention_follower_speed_mean,intention_follower_acc_mean,intention_cutter_dy,decision_rows,decision_dhw_min,decision_thw_min,decision_ttc_min,decision_cutter_lat_v_abs_max,decision_cutter_speed_mean,decision_cutter_acc_mean,decision_follower_speed_mean,decision_follower_acc_mean,decision_cutter_dy,execution_rows,execution_dhw_min,execution_thw_min,execution_ttc_min,execution_cutter_lat_v_abs_max,execution_cutter_speed_mean,execution_cutter_acc_mean,execution_follower_speed_mean,execution_follower_acc_mean,execution_cutter_dy,recovery_rows,recovery_dhw_min,recovery_thw_min,recovery_ttc_min,recovery_cutter_lat_v_abs_max,recovery_cutter_speed_mean,recovery_cutter_acc_mean,recovery_follower_speed_mean,recovery_follower_acc_mean,recovery_cutter_dy
1,9,17,1,2,109,4.36,169.6,3.798432250839866,20.48309178743961,0.0,,,,,,,,,,20.0,203.08,4.526972804279982,24.408653846153843,0.84,36.5200478541934,-0.074,44.8395413745986,-0.044,0.629999999999999,50.0,186.48999999999995,4.15993754182467,22.687347931873475,0.81,36.60559871922269,-0.0314,44.86900820110789,0.0156,1.33,51.0,169.6,3.798432250839866,20.48309178743961,0.52,36.49112870813009,0.1192156862745098,44.76079982444795,0.0901960784313725,0.4900000000000002
1,11,12,2,1,164,6.56,60.639999999999986,1.771028037383177,7.574774774774777,50.0,112.71000000000004,3.07530695770805,8.812353401094608,0.11,24.023434315163367,-0.2116,36.4454252511393,0.2202,0.0300000000000011,50.0,87.64000000000001,2.418989787468949,7.594454072790299,1.15,24.170424844375606,0.4256,36.56906772891177,-0.228,-1.34,50.0,67.62,1.9414298018949183,7.574774774774777,1.17,25.503110017284527,0.777,35.53175666960656,-0.6990000000000001,-1.849999999999998,22.0,60.639999999999986,1.771028037383177,7.896713615023481,0.49,26.591811469846753,0.7418181818181818,34.51514111220319,-0.6731818181818183,-0.2300000000000004
1,23,22,2,1,628,25.12,-7.77000000000001,-0.3172723560636999,inf,50.0,-7.77000000000001,-0.3172723560636999,inf,0.39,30.95291646489129,0.1308,24.452483733461825,0.0414,-0.3600000000000012,50.0,5.209999999999994,0.2135245901639341,inf,0.98,30.817099427378903,0.0164,24.370844946919824,0.0282,-1.4000000000000004,26.0,18.1,0.7433264887063655,inf,1.12,30.828025624161512,-0.0046153846153846,24.341235534310673,0.0115384615384615,-1.0500000000000007,0.0,,,,,,,,,
1,30,32,1,2,588,23.52,105.86,3.2225266362252665,30.15345268542196,0.0,,,,,,,,,,29.0,113.98,3.2715269804822036,30.15345268542196,0.88,31.483149550000668,-0.1841379310344827,35.074574384778735,0.3924137931034483,0.9000000000000004,50.0,108.72999999999996,3.2292408066429408,35.0276923076923,0.89,31.65220785129225,-0.0585999999999999,34.25560834832736,0.5851999999999999,1.4299999999999995,50.0,105.9,3.2227632379793065,55.433673469387834,0.36,31.716812854890023,-0.007,33.180038336144705,0.3954000000000001,0.2399999999999984
1,48,45,2,1,1148,45.92,-32.890000000000015,-1.414623655913979,inf,50.0,-32.890000000000015,-1.414623655913979,inf,0.28,34.36576417899218,0.1222,23.24482930116093,0.007,-0.0299999999999993,50.0,-10.650000000000006,-0.4584588893671978,inf,1.23,33.87398586859912,0.3796000000000001,23.215818873941547,0.0262,-1.700000000000001,50.0,10.650000000000006,0.4594477998274377,inf,1.23,32.99317465370217,0.4478,23.162030692825265,0.016,-1.700000000000001,50.0,30.230000000000004,1.305831533477322,inf,0.41,32.219141608983215,0.3192,23.13000895465264,0.0258,-0.4499999999999993
1,58,61,1,2,1367,54.68,44.39999999999998,1.310120979640011,inf,50.0,44.39999999999998,1.310120979640011,inf,0.49,35.079551904394606,-0.3656,33.96920473509554,-0.0628,0.4000000000000003,50.0,46.66999999999999,1.3722434578065272,inf,0.7,35.31838295588054,0.1159999999999999,34.02469991369002,-0.0074,1.2799999999999994,50.0,49.260000000000005,1.447546282691743,inf,0.57,34.97472662476687,0.163,34.021689330131274,0.0236,0.8300000000000001,35.0,51.120000000000005,1.5044143613890526,inf,0.44,34.740601490676944,0.1117142857142857,33.90488529587746,0.1214285714285714,0.5499999999999989
1,60,77,2,1,1413,56.52,248.39,5.335982814178303,17.62881476224273,0.0,,,,,,,,,,0.0,,,,,,,,,,50.0,268.66,5.874917996938553,20.13943028485758,0.63,32.36578824879748,0.0214,45.18141587859809,0.5492,-0.9199999999999982,37.0,248.39,5.335982814178303,17.62881476224273,0.38,32.428768114821025,0.0472972972972973,46.153500813249224,0.5508108108108107,-0.4499999999999993
1,79,84,1,2,1630,65.2,117.57,3.041914618369987,11.039436619718312,0.0,,,,,,,,,,27.0,155.98999999999998,3.9302091206853103,17.217439293598233,1.1,30.700530342395982,0.1188888888888888,39.75161973469445,0.1388888888888888,1.1500000000000004,50.0,137.72,3.4812942366026287,14.65106382978723,0.98,30.4652249459121,0.2463999999999999,39.630097994909434,0.0678,1.1199999999999992,50.0,118.0,3.0506721820062053,11.11111111111111,0.33,29.259084706741717,1.0648,39.20260428891602,0.4526,0.5500000000000007
1,93,94,1,2,1805,72.2,15.489999999999998,0.4732661167124962,inf,0.0,,,,,,,,,,45.0,15.489999999999998,0.4732661167124962,inf,0.89,39.2488218124524,-0.0897777777777777,32.88777842069841,0.16,1.2899999999999991,50.0,27.340000000000003,0.8279830405814658,inf,0.89,38.458004702985306,-0.6073999999999999,33.10384179272209,0.0925999999999999,1.4499999999999993,50.0,37.920000000000016,1.1421686746987956,inf,0.44,37.25916161670386,-0.5227999999999999,33.28924608908298,0.0828,0.3800000000000025
1,97,98,1,2,2001,80.04,27.159999999999997,1.001474926253687,inf,50.0,27.159999999999997,1.001474926253687,inf,0.54,36.93998078035475,0.114,27.1622633256675,0.0398,0.4000000000000021,50.0,46.72000000000003,1.7176470588235304,inf,0.88,36.972765978730536,-0.0534,27.20708601327,-0.0015999999999999,1.5799999999999983,50.0,66.23000000000002,2.434926470588236,inf,0.85,36.90610106262598,0.0126,27.143429911263883,-0.0544,1.1900000000000013,50.0,85.77000000000001,3.1661129568106317,inf,0.37,37.00442076547221,0.0894,27.08472742545513,0.009,0.5799999999999983
1,99,98,1,2,2040,81.6,-4.860000000000014,-0.1787421846267015,inf,50.0,-4.860000000000014,-0.1787421846267015,inf,0.56,34.91716713431774,0.0945999999999999,27.204664996548455,0.0104,0.4100000000000001,50.0,10.539999999999992,0.3873575891216461,inf,0.87,35.102117692928296,0.0774,27.166979760388035,-0.0507999999999999,1.5599999999999987,50.0,26.390000000000015,0.973441534489119,inf,0.85,35.247806067580115,0.0746,27.085219535670095,-0.0087999999999999,1.1899999999999975,50.0,42.73999999999995,1.5777039497969714,inf,0.33,35.41602260388229,0.102,27.129232394793473,0.0412,0.3900000000000005
1,111,112,1,2,2242,89.68,-2.039999999999999,-0.0899867666519629,inf,5.0,-2.039999999999999,-0.0899867666519629,inf,0.52,33.699598363804554,0.218,22.68419278434407,0.07,0.0799999999999983,50.0,0.4000000000000021,0.0176289114147202,inf,1.05,33.82652846534499,0.0468,22.7710594645093,0.076,1.7900000000000027,50.0,22.49000000000001,0.9846760070052544,inf,1.03,33.663487830078736,-0.1912,22.898263195338544,0.06,1.5300000000000011,50.0,44.03999999999999,1.9181184668989544,inf,0.4,33.28511345582325,-0.1153999999999999,23.007439849558057,0.0477999999999999,0.259999999999998
1,116,117,2,1,2383,95.32,4.020000000000039,0.1564811210587792,inf,33.0,4.020000000000039,0.1564811210587792,inf,0.53,37.655554497851305,0.0842424242424242,25.79776910318807,-0.149090909090909,-0.4900000000000002,50.0,19.75999999999999,0.7632290459636922,inf,0.81,37.523281009493004,0.0782,25.92002471680813,-0.0312,-1.41,50.0,42.97000000000003,1.6558766859344904,inf,0.81,37.387460784256966,0.0654,25.996641580912858,-0.0561999999999999,-1.2400000000000002,50.0,65.77999999999997,2.5241749808135063,inf,0.37,37.23136857237089,0.0816,26.121070907908756,-0.0532,-0.3499999999999996
1,123,125,2,1,2665,106.6,58.22000000000003,1.6821727824328236,inf,0.0,,,,,,,,,,10.0,58.22000000000003,1.6821727824328236,inf,0.65,41.49884565965699,0.315,34.615082770298635,-0.027,-0.2299999999999986,50.0,61.29000000000002,1.7703639514731375,inf,0.66,41.29109061917246,0.1135999999999999,34.67801571439692,-0.0752,-1.1099999999999994,50.0,74.48000000000002,2.1420765027322406,inf,0.59,41.18420846444289,0.004,34.950844875635006,-0.1837999999999999,0.1600000000000001
1,123,126,1,2,2793,111.72,78.24999999999994,1.8711904761904756,106.20270270270238,50.0,78.24999999999994,1.8711904761904756,106.20270270270238,0.56,41.204163655099954,0.0424,41.28887448345514,0.6592,-0.5300000000000011,50.0,78.47999999999996,1.929203539823008,inf,0.95,41.192542593243914,0.003,40.481946122921066,0.204,1.2400000000000002,50.0,79.92000000000002,1.9841112214498513,inf,0.94,41.12000506364035,0.0622,39.77191875309287,0.548,1.379999999999999,16.0,82.55000000000001,2.107480214449834,inf,0.47,41.030733546507534,0.044375,39.08628592012576,0.255625,0.2399999999999984
1,126,125,2,1,2834,113.36,-3.869999999999948,-0.1108564881122872,inf,50.0,-3.869999999999948,-0.1108564881122872,inf,0.57,40.55587397280826,0.2334,35.09429869168224,-0.1847999999999999,-0.1800000000000015,50.0,6.899999999999977,0.1955782312925163,inf,1.22,39.96329169003322,0.509,35.366229494625266,-0.0436,-2.0700000000000003,50.0,16.19999999999999,0.4580152671755722,inf,1.2,39.11729716140926,0.0616,35.2094487410021,0.1677999999999999,-1.6500000000000004,31.0,23.76999999999999,0.6785612332286608,inf,0.48,39.574666144411225,-0.5890322580645161,34.960432578800095,0.0999999999999999,0.1099999999999994
1,139,138,2,1,3197,127.88,-2.0,-0.0691085003455425,inf,50.0,-2.0,-0.0691085003455425,inf,0.52,37.83828809237719,0.1193999999999999,28.8696135375431,0.069,-0.4100000000000001,50.0,15.939999999999998,0.5534722222222221,inf,0.76,37.64480748919582,0.0761999999999999,28.753426363726927,0.0366,-1.25,34.0,33.7,1.1733983286908078,inf,0.76,37.54986790105395,0.0364705882352941,28.715284854001283,0.0047058823529411,-0.9399999999999996,0.0,,,,,,,,,
1,142,144,1,2,3262,130.48,19.319999999999997,0.8063439065108513,inf,0.0,,,,,,,,,,33.0,19.319999999999997,0.8063439065108513,inf,0.59,35.52631593159336,-0.18,23.998667531066925,0.0509090909090909,0.740000000000002,50.0,34.68000000000001,1.443196004993758,inf,0.51,35.41793876387105,0.0644,24.0813221950033,0.055,0.8200000000000003,50.0,57.26000000000002,2.3719966859983437,inf,0.29,35.63262104973901,0.0582,24.220127590063463,0.0733999999999999,0.3100000000000023
1,143,141,2,1,3400,136.0,-1.1599999999999682,-0.0406589554854527,inf,50.0,-1.1599999999999682,-0.0406589554854527,inf,0.4,33.718553442986156,-0.0584,28.17443411836934,0.3682000000000001,-0.3200000000000003,50.0,9.910000000000023,0.3564748201438857,inf,1.12,33.699642236772384,0.1799999999999999,27.47653693517636,0.3208,-1.6799999999999995,50.0,22.480000000000015,0.8279926335174961,inf,1.12,32.983803619473676,0.424,26.876075609036164,0.2635999999999999,-1.5999999999999996,50.0,34.53,1.297145003756574,inf,0.38,32.41993148130466,0.1012,26.61275503508654,-0.063,-0.2900000000000009
1,147,144,1,2,3356,134.24,-23.069999999999997,-0.9604496253122397,inf,50.0,-23.069999999999997,-0.9604496253122397,inf,0.75,36.61543310285027,0.1372,24.06806909226753,0.0513999999999999,0.5599999999999987,50.0,2.109999999999985,0.0874792703150905,inf,1.04,36.84942480193687,0.0945999999999999,24.20224774503467,0.0758,1.9399999999999975,50.0,27.409999999999997,1.1289126853377265,inf,0.91,37.07016928817441,0.1392,24.329346347007444,0.048,1.1799999999999995,50.0,52.860000000000014,2.169060320065655,inf,0.3,37.29852306953144,0.0742,24.39652824505005,0.0246,0.2600000000000015
